"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1876914427531808903","Wed Jan 08 17:19:28 +0000 2025","0","@PSSI @TimnasIndonesia Peringatan keras buat Patrick Kluivert jangan sekali2 membawa Timnas ke arah Perjudian...kami siap menggalang persatuan sesama pecinta Timnas buat menggebuk ramai2...","1877042449874395374","","PSSI","in","Malang","0","0","0","https://x.com/KangMas2012/status/1877042449874395374","710064727","KangMas2012"
"1877041942631952555","Wed Jan 08 17:17:27 +0000 2025","0","Teruntuk seluruh rakyat Indonesia 🇮🇩 mari kita dukung Patrick Kluivert pelatih Timnas Indonesia 🇮🇩 yang baru 🆕 #PSSI","1877041942631952555","","","in","","0","0","0","https://x.com/rizky_maul_ana7/status/1877041942631952555","1753797893272805376","rizky_maul_ana7"
"1877041896544965111","Wed Jan 08 17:17:16 +0000 2025","0","Bayangin abis match indonesia supporter neriakin nama patrick kluivert ape gak belibet tuh mulut neriakine","1877041896544965111","","","in","","0","0","0","https://x.com/mnjkrs/status/1877041896544965111","1510326219186737155","mnjkrs"
"1877041733621432732","Wed Jan 08 17:16:37 +0000 2025","0","Jadi kasian gw ama patrick kluivert","1877041733621432732","","","in","","0","0","0","https://x.com/arystyy/status/1877041733621432732","865597743430983681","arystyy"
"1877041465517277505","Wed Jan 08 17:15:33 +0000 2025","1","Asumsi liar gue: - Clue dr Pak ET Presscon Head Coach tgl 12 Jan - Patrick Kluivert dikeluarin skrg buat ngegocek audience - Kluivert akan pegang U-23 - Plot Twist tgl 12 nanti Van Gaal yg pegang Timnas Senior Mark my words! Mudah2an bener. @idextratime","1877041465517277505","","","in","around you!","0","1","0","https://x.com/irwanaditya/status/1877041465517277505","57952599","irwanaditya"
"1877040864691732785","Wed Jan 08 17:13:10 +0000 2025","0","Mau tidak mau kita harus mendukung Patrick Kluivert agar dapat memberikan kinerja yang optimal dan dampak positif bagi Timnas Indonesia 🇮🇩 Semoga berhasil Patrick Kluivert #PSSI","1877040864691732785","","","in","","0","0","0","https://x.com/rizky_maul_ana7/status/1877040864691732785","1753797893272805376","rizky_maul_ana7"
"1876909567147221475","Wed Jan 08 17:07:41 +0000 2025","0","@detikcom Apapun alasan anda tdk tepat klu penggantinya patrick kluivert kecuali pengganti lebih berpengalaman","1877039485851943282","","detikcom","in","","0","0","0","https://x.com/Warnilisssn/status/1877039485851943282","1603633516197031939","Warnilisssn"
"1876909352575004683","Wed Jan 08 17:06:18 +0000 2025","0","@PSSI Selamat Datang coach Patrick Kluivert semoga sukses bersama Timnas kami. Konyol dikit jari nitijen Indonesia kejam bro.. ","1877039134667092099","","PSSI","in","","0","0","0","https://x.com/ArifudinJang/status/1877039134667092099","1341592126501527553","ArifudinJang"
"1876985960648302957","Wed Jan 08 17:05:24 +0000 2025","9","@FabrizioRomano @PatrickKluivert Orang yang ngetawain &amp; ngejokes tentang Patrick Kluivert mungkin dia belum ketemu langsung. Sebaik dan sehumble itu dia sama orang baru salah satunya gw. Gw yg awalnya ga kenal sekarang malah jadi temen. Semua yang udah ketemu dia juga pasti setuju sama pendapat gw","1877038910053794154","","FabrizioRomano","in","","1","8","0","https://x.com/MuhamadSubki15/status/1877038910053794154","1350706038354309121","MuhamadSubki15"
"1877008718292029841","Wed Jan 08 17:03:00 +0000 2025","0","@SiaranBolaLive semua jUga sedih sty out &amp; semua juga ragu sama patrick kluivert tpi bukan berarti mlh memperkeruh suasana sampe mikir hal negatif yg gak perlu mau gimanapun dia udh jdi pelatih timnas jgn sampe dia gagal karna frustasi tekanan dari fans udahlah tinggal dukung aja.","1877038307185467665","","sansgasi","in","","0","1","0","https://x.com/sansgasi/status/1877038307185467665","1447134388848775169","sansgasi"
